time,percentage,adc,dry_value,wet_value
2024-10-22T23:00:36.146726,100.0,4843,16700,6270
2024-10-23T00:00:36.182723,100.0,4802,16700,6270
2024-10-23T01:00:36.178756,100.0,4757,16700,6270
2024-10-23T02:00:36.150677,100.0,4725,16700,6270
2024-10-23T03:00:36.146703,100.0,4689,16700,6270
2024-10-23T04:00:36.182744,100.0,4643,16700,6270
2024-10-23T05:00:36.146759,100.0,4601,16700,6270
2024-10-23T06:00:36.146717,100.0,4569,16700,6270
2024-10-23T07:00:36.146711,100.0,4539,16700,6270
2024-10-23T08:00:36.146712,100.0,4535,16700,6270
2024-10-23T09:00:36.178743,100.0,4550,16700,6270
2024-10-23T10:00:36.146710,100.0,4565,16700,6270
2024-10-23T11:00:36.146686,100.0,4670,16700,6270
2024-10-23T12:00:36.146693,100.0,5026,16700,6270
2024-10-23T13:00:36.146742,100.0,5541,16700,6270
2024-10-23T14:00:36.186880,100.0,5678,16700,6270
2024-10-23T15:00:36.178716,100.0,5422,16700,6270
2024-10-23T16:00:36.178720,100.0,5301,16700,6270
2024-10-23T17:00:36.214699,100.0,5268,16700,6270
2024-10-23T18:00:36.146745,100.0,5168,16700,6270
2024-10-23T19:00:36.146416,100.0,5072,16700,6270
2024-10-23T20:00:36.146707,100.0,5038,16700,6270
2024-10-23T21:00:36.146712,100.0,4940,16700,6270
2024-10-23T22:00:36.146685,100.0,4842,16700,6270
2024-10-23T23:00:36.178739,100.0,4774,16700,6270
2024-10-24T00:00:36.146682,100.0,4712,16700,6270
2024-10-24T01:00:36.146714,100.0,4632,16700,6270
2024-10-24T02:00:36.178749,100.0,4577,16700,6270
2024-10-24T03:00:36.242687,100.0,4531,16700,6270
2024-10-24T04:00:36.147224,100.0,4472,16700,6270
2024-10-24T05:00:36.146716,100.0,4405,16700,6270
2024-10-24T06:00:36.146751,100.0,4353,16700,6270
2024-10-24T07:00:36.182677,100.0,4301,16700,6270
2024-10-24T08:00:36.146663,100.0,4257,16700,6270
2024-10-24T09:00:36.146669,100.0,4202,16700,6270
2024-10-24T10:00:36.146657,100.0,4246,16700,6270
2024-10-24T11:00:36.146655,100.0,4521,16700,6270
2024-10-24T12:00:36.182667,100.0,4919,16700,6270
2024-10-24T13:00:36.146867,100.0,5543,16700,6270
2024-10-24T14:00:36.146779,100.0,6052,16700,6270
2024-10-24T15:00:36.146731,100.0,5758,16700,6270
2024-10-24T16:00:36.178685,100.0,5400,16700,6270
2024-10-24T17:00:36.178672,100.0,5230,16700,6270
2024-10-24T18:00:36.178725,100.0,5085,16700,6270
2024-10-24T19:00:36.146712,100.0,4956,16700,6270
2024-10-24T20:00:36.174698,100.0,4879,16700,6270
2024-10-24T21:00:36.146683,100.0,4805,16700,6270
2024-10-24T22:00:36.146703,100.0,4756,16700,6270
2024-10-24T23:00:36.146676,100.0,4674,16700,6270
2024-10-25T00:00:36.146704,100.0,4650,16700,6270
2024-10-25T01:00:36.146753,100.0,4631,16700,6270
2024-10-25T02:00:36.178694,100.0,4587,16700,6270
2024-10-25T03:00:36.178666,100.0,4577,16700,6270
2024-10-25T04:00:36.146769,100.0,4589,16700,6270
2024-10-25T05:00:36.146694,100.0,4583,16700,6270
2024-10-25T06:00:36.146715,100.0,4607,16700,6270
2024-10-25T07:00:36.150693,100.0,4615,16700,6270
2024-10-25T08:00:36.178653,100.0,4592,16700,6270
2024-10-25T09:00:36.146714,100.0,4561,16700,6270
2024-10-25T10:00:36.146591,100.0,4621,16700,6270
2024-10-25T11:00:36.146662,100.0,4885,16700,6270
2024-10-25T12:00:36.146810,100.0,5383,16700,6270
2024-10-25T13:00:36.182890,100.0,5865,16700,6270
2024-10-25T14:00:36.178738,100.0,6228,16700,6270
2024-10-25T15:00:36.150737,100.0,6196,16700,6270
2024-10-25T16:00:36.179470,100.0,5759,16700,6270
2024-10-25T17:00:36.146698,100.0,5611,16700,6270
2024-10-25T18:00:36.182632,100.0,5496,16700,6270
2024-10-25T19:00:36.178708,100.0,5392,16700,6270
2024-10-25T20:00:36.178647,100.0,5250,16700,6270
2024-10-25T21:00:36.182816,100.0,5228,16700,6270
2024-10-25T22:00:36.182690,100.0,5207,16700,6270
2024-10-25T23:00:36.150737,100.0,5150,16700,6270
2024-10-26T00:00:36.178705,100.0,5095,16700,6270
2024-10-26T01:00:36.150797,100.0,5060,16700,6270
2024-10-26T02:00:36.150748,100.0,5038,16700,6270
2024-10-26T03:00:36.178645,100.0,4985,16700,6270
2024-10-26T04:00:36.182443,100.0,4992,16700,6270
2024-10-26T05:00:36.178666,100.0,4972,16700,6270
2024-10-26T06:00:36.178652,100.0,4910,16700,6270
2024-10-26T07:00:36.146693,100.0,4855,16700,6270
2024-10-26T08:00:36.206647,100.0,4886,16700,6270
2024-10-26T09:00:36.178658,100.0,4822,16700,6270
2024-10-26T10:00:36.178666,100.0,4883,16700,6270
2024-10-26T11:00:36.146666,100.0,5042,16700,6270
2024-10-26T12:00:36.146688,100.0,5438,16700,6270
2024-10-26T13:00:36.150641,100.0,5811,16700,6270
2024-10-26T14:00:36.182643,99.88,6282,16700,6270
2024-10-26T15:00:36.150792,100.0,6250,16700,6270
2024-10-26T16:00:36.146703,100.0,5826,16700,6270
2024-10-26T17:00:36.178663,100.0,5633,16700,6270
2024-10-26T18:00:36.146789,100.0,5555,16700,6270
2024-10-26T19:00:36.146443,100.0,5484,16700,6270
2024-10-26T20:00:36.178686,100.0,5399,16700,6270
2024-10-26T21:00:36.182437,100.0,5417,16700,6270
2024-10-26T22:00:36.146400,100.0,5313,16700,6270
2024-10-26T23:00:36.146845,100.0,5294,16700,6270
2024-10-27T00:00:36.150779,100.0,5296,16700,6270
2024-10-27T01:00:36.178674,100.0,5254,16700,6270
2024-10-27T02:00:36.146673,100.0,5179,16700,6270
2024-10-27T03:00:36.178650,100.0,5016,16700,6270
2024-10-27T04:00:36.146665,100.0,4973,16700,6270
2024-10-27T05:00:36.178717,100.0,4966,16700,6270
2024-10-27T06:00:36.146739,100.0,5004,16700,6270
2024-10-27T07:00:36.146727,100.0,5021,16700,6270
2024-10-27T08:00:36.178690,100.0,5028,16700,6270
2024-10-27T09:00:36.178678,100.0,4986,16700,6270
2024-10-27T10:00:36.178518,100.0,5190,16700,6270
2024-10-27T11:00:36.150833,100.0,5634,16700,6270
2024-10-27T12:00:36.178690,100.0,5935,16700,6270
2024-10-27T13:00:36.150412,100.0,5644,16700,6270
2024-10-27T14:00:36.147308,98.38,6439,16700,6270
2024-10-27T15:00:36.178801,100.0,5507,16700,6270
2024-10-27T16:00:36.146799,100.0,5366,16700,6270
2024-10-27T17:00:36.178704,100.0,5200,16700,6270
2024-10-27T18:00:36.146722,100.0,5147,16700,6270
2024-10-27T19:00:36.150769,100.0,5081,16700,6270
2024-10-27T20:00:36.210722,100.0,4968,16700,6270
2024-10-27T21:00:36.146676,100.0,4871,16700,6270
2024-10-27T22:00:36.146665,100.0,4789,16700,6270
2024-10-27T23:00:36.178691,100.0,4724,16700,6270
2024-10-28T00:00:05.298716,100.0,4701,16700,6270
2024-10-28T01:00:36.178814,100.0,4652,16700,6270
2024-10-28T02:00:36.178789,100.0,4604,16700,6270
2024-10-28T03:00:36.178689,100.0,4591,16700,6270
2024-10-28T04:00:36.146669,100.0,4571,16700,6270
2024-10-28T05:00:36.146827,100.0,4549,16700,6270
2024-10-28T06:00:36.178702,100.0,4551,16700,6270
2024-10-28T07:00:36.146822,100.0,4561,16700,6270
2024-10-28T08:00:36.146685,100.0,4568,16700,6270
2024-10-28T09:00:36.146779,100.0,4658,16700,6270
2024-10-28T10:00:36.178724,100.0,4698,16700,6270
2024-10-28T11:00:36.147030,100.0,4709,16700,6270
2024-10-28T12:00:36.146772,100.0,4776,16700,6270
2024-10-28T13:00:36.150871,100.0,4787,16700,6270
2024-10-28T14:00:36.146679,100.0,4823,16700,6270
2024-10-28T15:00:36.178736,100.0,4843,16700,6270
2024-10-28T16:00:36.178675,100.0,4882,16700,6270
2024-10-28T17:00:36.178720,100.0,4899,16700,6270
2024-10-28T18:00:36.178751,100.0,4887,16700,6270
2024-10-28T19:00:36.179502,100.0,4872,16700,6270
2024-10-28T20:00:36.178648,100.0,4835,16700,6270
2024-10-28T21:00:36.146688,100.0,4814,16700,6270
2024-10-28T22:00:36.178698,100.0,4808,16700,6270
2024-10-28T23:00:36.182642,100.0,4797,16700,6270
2024-10-29T00:00:36.146654,100.0,4786,16700,6270
2024-10-29T01:00:36.146709,100.0,4773,16700,6270
2024-10-29T02:00:36.146717,100.0,4765,16700,6270
2024-10-29T03:00:36.178661,100.0,4762,16700,6270
2024-10-29T04:00:36.146695,100.0,4755,16700,6270
2024-10-29T05:00:36.146493,100.0,4769,16700,6270
2024-10-29T06:00:36.146755,100.0,4789,16700,6270
2024-10-29T07:00:36.178863,100.0,4787,16700,6270
2024-10-29T08:00:36.146737,100.0,4793,16700,6270
2024-10-29T09:00:36.146708,100.0,4811,16700,6270
2024-10-29T10:00:36.178665,100.0,4803,16700,6270
2024-10-29T11:00:36.146653,100.0,4804,16700,6270
2024-10-29T12:00:36.150706,100.0,4807,16700,6270
2024-10-29T13:00:36.178632,100.0,4808,16700,6270
2024-10-29T14:00:36.146711,100.0,4821,16700,6270
2024-10-29T15:00:36.174681,100.0,4826,16700,6270
2024-10-29T16:00:36.178663,100.0,4820,16700,6270
2024-10-29T17:00:36.178697,100.0,4841,16700,6270
2024-10-29T18:00:36.178811,100.0,4849,16700,6270
2024-10-29T19:00:36.178664,100.0,4868,16700,6270
2024-10-29T20:00:36.150810,100.0,4858,16700,6270
2024-10-29T21:00:36.146623,100.0,4863,16700,6270
2024-10-29T22:00:36.146779,100.0,4871,16700,6270
2024-10-29T23:00:36.146674,100.0,4863,16700,6270
2024-10-30T00:00:36.146682,100.0,4865,16700,6270
2024-10-30T01:00:36.178718,100.0,4833,16700,6270
2024-10-30T02:00:36.146680,100.0,4842,16700,6270
2024-10-30T03:00:36.146730,100.0,4853,16700,6270
2024-10-30T04:00:36.178668,100.0,4850,16700,6270
2024-10-30T05:00:36.178668,100.0,4838,16700,6270
2024-10-30T06:00:36.146715,100.0,4827,16700,6270
2024-10-30T07:00:36.146805,100.0,4840,16700,6270
2024-10-30T08:00:36.150721,100.0,4862,16700,6270
2024-10-30T09:00:36.146657,100.0,4875,16700,6270
2024-10-30T10:00:36.150818,100.0,4959,16700,6270
2024-10-30T11:00:36.178602,100.0,5304,16700,6270
2024-10-30T12:00:36.178682,100.0,5186,16700,6270
2024-10-30T13:00:36.146664,100.0,5523,16700,6270
2024-10-30T14:00:36.178829,100.0,5197,16700,6270
2024-10-30T15:00:36.149068,100.0,5074,16700,6270
2024-10-30T16:00:36.182750,100.0,5028,16700,6270
2024-10-30T17:00:36.146436,100.0,5055,16700,6270
2024-10-30T18:00:36.146668,100.0,5036,16700,6270
2024-10-30T19:00:36.146716,100.0,4993,16700,6270
2024-10-30T20:00:36.146697,100.0,4996,16700,6270
2024-10-30T21:00:36.146705,100.0,5011,16700,6270
2024-10-30T22:00:36.146776,100.0,5014,16700,6270
2024-10-30T23:00:36.146668,100.0,5018,16700,6270
2024-10-31T00:00:36.146717,100.0,5002,16700,6270
2024-10-31T01:00:36.146670,100.0,4972,16700,6270
2024-10-31T02:00:36.150667,100.0,4987,16700,6270
2024-10-31T03:00:36.146705,100.0,4992,16700,6270
2024-10-31T04:00:36.150717,100.0,4981,16700,6270
2024-10-31T05:00:36.150749,100.0,4966,16700,6270
2024-10-31T06:00:36.146723,100.0,4941,16700,6270
2024-10-31T07:00:36.182656,100.0,4948,16700,6270
2024-10-31T08:00:36.149420,100.0,4896,16700,6270
2024-10-31T09:00:36.146705,100.0,4865,16700,6270
2024-10-31T10:00:36.146751,100.0,4894,16700,6270
2024-10-31T11:00:36.146678,100.0,4979,16700,6270
2024-10-31T12:00:36.146709,100.0,5010,16700,6270
2024-10-31T13:00:36.146606,100.0,5123,16700,6270
2024-10-31T14:00:36.178713,100.0,5040,16700,6270
2024-10-31T15:00:36.146720,100.0,5041,16700,6270
2024-10-31T16:00:36.146685,100.0,5009,16700,6270
2024-10-31T17:00:36.182703,100.0,4965,16700,6270
2024-10-31T18:00:36.150696,100.0,4927,16700,6270
2024-10-31T19:00:36.146676,100.0,4880,16700,6270
2024-10-31T20:00:36.178663,100.0,4842,16700,6270
2024-10-31T21:00:36.146721,100.0,4793,16700,6270
2024-10-31T22:00:36.146686,100.0,4760,16700,6270
2024-10-31T23:00:36.178660,100.0,4737,16700,6270
2024-11-01T00:00:36.178396,100.0,4692,16700,6270
2024-11-01T01:00:36.178723,100.0,4669,16700,6270
2024-11-01T02:00:36.178669,100.0,4633,16700,6270
2024-11-01T03:00:36.182437,100.0,4597,16700,6270
2024-11-01T04:00:36.178655,100.0,4538,16700,6270
2024-11-01T05:00:36.178697,100.0,4502,16700,6270
2024-11-01T06:00:36.146656,100.0,4471,16700,6270
2024-11-01T07:00:36.146676,100.0,4485,16700,6270
2024-11-01T08:00:36.182634,100.0,4497,16700,6270
2024-11-01T09:00:36.178671,100.0,4505,16700,6270
2024-11-01T10:00:36.178679,100.0,4491,16700,6270
2024-11-01T11:00:36.146699,100.0,4501,16700,6270
2024-11-01T12:00:36.178745,100.0,4540,16700,6270
2024-11-01T13:00:36.178669,100.0,4549,16700,6270
2024-11-01T14:00:36.147192,100.0,4589,16700,6270
2024-11-01T15:00:36.146729,100.0,4612,16700,6270
2024-11-01T16:00:36.183465,100.0,4649,16700,6270
2024-11-01T17:00:36.178663,100.0,4668,16700,6270
2024-11-01T18:00:36.187212,100.0,4705,16700,6270
2024-11-01T19:00:36.146775,100.0,4716,16700,6270
2024-11-01T20:00:36.146656,100.0,4722,16700,6270
2024-11-01T21:00:36.150773,100.0,4720,16700,6270
2024-11-01T22:00:36.150637,100.0,4747,16700,6270
2024-11-01T23:00:36.146729,100.0,4735,16700,6270
2024-11-02T00:00:36.150705,100.0,4763,16700,6270
2024-11-02T01:00:36.150702,100.0,4774,16700,6270
2024-11-02T02:00:36.146717,100.0,4783,16700,6270
2024-11-02T03:00:36.146688,100.0,4796,16700,6270
2024-11-02T04:00:36.146657,100.0,4793,16700,6270
2024-11-02T05:00:36.146871,100.0,4774,16700,6270
2024-11-02T06:00:36.150783,100.0,4753,16700,6270
2024-11-02T07:00:36.146688,100.0,4751,16700,6270
2024-11-02T08:00:36.146660,100.0,4709,16700,6270
2024-11-02T09:00:36.146672,100.0,4711,16700,6270
2024-11-02T10:00:36.146842,100.0,4734,16700,6270
2024-11-02T11:00:36.146792,100.0,4778,16700,6270
2024-11-02T12:00:36.146388,100.0,4826,16700,6270
2024-11-02T13:00:36.146656,100.0,4913,16700,6270
2024-11-02T14:00:36.146694,100.0,5284,16700,6270
2024-11-02T15:00:36.146687,100.0,5180,16700,6270
2024-11-02T16:00:36.114679,100.0,4961,16700,6270
2024-11-02T17:00:36.146721,100.0,4878,16700,6270
2024-11-02T18:00:36.146713,100.0,4841,16700,6270
2024-11-02T19:00:36.146662,100.0,4816,16700,6270
2024-11-02T20:00:36.146718,100.0,4750,16700,6270
2024-11-02T21:00:36.146673,100.0,4716,16700,6270
2024-11-02T22:00:36.150730,100.0,4642,16700,6270
2024-11-02T23:00:36.146722,100.0,4586,16700,6270
2024-11-03T00:00:36.178677,100.0,4544,16700,6270
2024-11-03T01:00:36.178697,100.0,4494,16700,6270
2024-11-03T02:00:36.146720,100.0,4435,16700,6270
2024-11-03T03:00:36.178649,100.0,4367,16700,6270
2024-11-03T04:00:36.146711,100.0,4327,16700,6270
2024-11-03T05:00:36.146691,100.0,4287,16700,6270
2024-11-03T06:00:36.146533,100.0,4264,16700,6270
2024-11-03T07:00:36.178665,100.0,4248,16700,6270
2024-11-03T08:00:36.150739,100.0,4222,16700,6270
2024-11-03T09:00:36.178778,100.0,4235,16700,6270
2024-11-03T10:00:36.146670,100.0,4398,16700,6270
2024-11-03T11:00:36.146761,100.0,5027,16700,6270
2024-11-03T12:00:36.178700,100.0,5867,16700,6270
2024-11-03T13:00:36.146685,98.35,6442,16700,6270
2024-11-03T14:00:36.148604,97.61,6519,16700,6270
2024-11-03T15:00:36.146675,100.0,5801,16700,6270
2024-11-03T16:00:36.146731,100.0,5334,16700,6270
2024-11-03T17:00:36.146673,100.0,5065,16700,6270
2024-11-03T18:00:36.178669,100.0,4760,16700,6270
2024-11-03T19:00:36.146710,100.0,4588,16700,6270
2024-11-03T20:00:36.146663,100.0,4577,16700,6270
2024-11-03T21:00:36.150761,100.0,4622,16700,6270
2024-11-03T22:00:36.146804,100.0,4444,16700,6270
2024-11-03T23:00:36.146669,100.0,4388,16700,6270
2024-11-04T00:00:07.666663,100.0,4383,16700,6270
2024-11-04T01:00:36.178657,100.0,4405,16700,6270
2024-11-04T02:00:36.178692,100.0,4384,16700,6270
2024-11-04T03:00:36.146773,100.0,4369,16700,6270
2024-11-04T04:00:36.178673,100.0,4298,16700,6270
2024-11-04T05:00:36.146706,100.0,4321,16700,6270
2024-11-04T06:00:36.146612,100.0,4254,16700,6270
2024-11-04T07:00:36.150660,100.0,4228,16700,6270
2024-11-04T08:00:36.146643,100.0,4229,16700,6270
2024-11-04T09:00:36.178660,100.0,4213,16700,6270
2024-11-04T10:00:36.146741,100.0,4319,16700,6270
2024-11-04T11:00:36.146678,100.0,4850,16700,6270
2024-11-04T12:00:36.178714,100.0,5603,16700,6270
2024-11-04T13:00:36.178740,100.0,6264,16700,6270
2024-11-04T14:00:36.182751,99.53,6319,16700,6270
2024-11-04T15:00:36.150739,100.0,5779,16700,6270
2024-11-04T16:00:36.178733,100.0,5372,16700,6270
2024-11-04T17:00:36.146673,100.0,5230,16700,6270
2024-11-04T18:00:36.146758,100.0,5064,16700,6270
2024-11-04T19:00:36.146712,100.0,4912,16700,6270
2024-11-04T20:00:36.178762,100.0,4780,16700,6270
2024-11-04T21:00:36.146771,100.0,4709,16700,6270
2024-11-04T22:00:36.146673,100.0,4677,16700,6270
2024-11-04T23:00:36.146685,100.0,4609,16700,6270
2024-11-05T00:00:36.146782,100.0,4550,16700,6270
2024-11-05T01:00:36.178670,100.0,4477,16700,6270
2024-11-05T02:00:36.146687,100.0,4408,16700,6270
2024-11-05T03:00:36.178681,100.0,4303,16700,6270
2024-11-05T04:00:36.178663,100.0,4237,16700,6270
2024-11-05T05:00:36.146671,100.0,4211,16700,6270
2024-11-05T06:00:36.146704,100.0,4133,16700,6270
2024-11-05T07:00:36.150743,100.0,4112,16700,6270
2024-11-05T08:00:36.146688,100.0,4102,16700,6270
2024-11-05T09:00:36.146711,100.0,4078,16700,6270
2024-11-05T10:00:36.178694,100.0,4324,16700,6270
2024-11-05T11:00:36.178712,100.0,4843,16700,6270
2024-11-05T12:00:36.186695,100.0,5359,16700,6270
2024-11-05T13:00:36.146756,100.0,5751,16700,6270
2024-11-05T14:00:36.179490,100.0,5559,16700,6270
2024-11-05T15:00:36.146704,100.0,4734,16700,6270
2024-11-05T16:00:36.147456,100.0,4527,16700,6270
2024-11-05T17:00:36.146754,100.0,4455,16700,6270
2024-11-05T18:00:36.146734,100.0,4393,16700,6270
2024-11-05T19:00:36.178675,100.0,4379,16700,6270
2024-11-05T20:00:36.146706,100.0,4388,16700,6270
2024-11-05T21:00:36.146700,100.0,4405,16700,6270
2024-11-05T22:00:36.146713,100.0,4426,16700,6270
2024-11-05T23:00:36.146752,100.0,4418,16700,6270
2024-11-06T00:00:36.146400,100.0,4417,16700,6270
2024-11-06T01:00:36.154778,100.0,4421,16700,6270
2024-11-06T02:00:36.179122,100.0,4422,16700,6270
2024-11-06T03:00:36.146729,100.0,4413,16700,6270
2024-11-06T04:00:36.150699,100.0,4421,16700,6270
2024-11-06T05:00:36.146726,100.0,4431,16700,6270
2024-11-06T06:00:36.178702,100.0,4453,16700,6270
2024-11-06T07:00:36.146830,100.0,4443,16700,6270
2024-11-06T08:00:36.146862,100.0,4436,16700,6270
2024-11-06T09:00:36.146736,100.0,4440,16700,6270
2024-11-06T10:00:36.150732,100.0,4469,16700,6270
2024-11-06T11:00:36.178828,100.0,4525,16700,6270
2024-11-06T12:00:36.146668,100.0,4586,16700,6270
2024-11-06T13:00:36.146742,100.0,4632,16700,6270
2024-11-06T14:00:36.178846,100.0,4681,16700,6270
2024-11-06T15:00:36.150734,100.0,4697,16700,6270
2024-11-06T16:00:36.182686,100.0,4706,16700,6270
2024-11-06T17:00:36.146699,100.0,4696,16700,6270
2024-11-06T18:00:36.146713,100.0,4682,16700,6270
2024-11-06T19:00:36.146749,100.0,4693,16700,6270
2024-11-06T20:00:36.146541,100.0,4682,16700,6270
2024-11-06T21:00:36.150803,100.0,4685,16700,6270
2024-11-06T22:00:36.146749,100.0,4635,16700,6270
2024-11-06T23:00:36.146700,100.0,4602,16700,6270
2024-11-07T00:00:36.146880,100.0,4546,16700,6270
2024-11-07T01:00:36.178732,100.0,4549,16700,6270
2024-11-07T02:00:36.178703,100.0,4534,16700,6270
2024-11-07T03:00:36.178721,100.0,4505,16700,6270
2024-11-07T04:00:36.178706,100.0,4515,16700,6270
2024-11-07T05:00:36.178695,100.0,4470,16700,6270
2024-11-07T06:00:36.178669,100.0,4469,16700,6270
2024-11-07T07:00:36.178749,100.0,4413,16700,6270
2024-11-07T08:00:36.178707,100.0,4331,16700,6270
2024-11-07T09:00:36.146699,100.0,4283,16700,6270
2024-11-07T10:00:36.178667,100.0,4151,16700,6270
2024-11-07T11:00:36.182741,100.0,4096,16700,6270
2024-11-07T12:00:36.146604,100.0,4157,16700,6270
2024-11-07T13:00:36.146684,100.0,4172,16700,6270
2024-11-07T14:00:36.178674,100.0,4172,16700,6270
2024-11-07T15:00:36.178707,100.0,4149,16700,6270
2024-11-07T16:00:36.146786,100.0,4082,16700,6270
2024-11-07T17:00:36.146756,100.0,4105,16700,6270
2024-11-07T18:00:36.146741,100.0,4029,16700,6270
2024-11-07T19:00:36.146725,100.0,3997,16700,6270
2024-11-07T20:00:36.154757,100.0,3908,16700,6270
2024-11-07T21:00:36.146855,100.0,3917,16700,6270
2024-11-07T22:00:36.146794,100.0,3937,16700,6270
2024-11-07T23:00:36.178875,100.0,3934,16700,6270
2024-11-08T00:00:36.150760,100.0,3934,16700,6270
2024-11-08T01:00:36.146784,100.0,3918,16700,6270
2024-11-08T02:00:36.146668,100.0,3942,16700,6270
2024-11-08T03:00:36.154728,100.0,3908,16700,6270
2024-11-08T04:00:36.146702,100.0,3940,16700,6270
2024-11-08T05:00:36.163690,100.0,3941,16700,6270
2024-11-08T06:00:36.146665,100.0,3950,16700,6270
2024-11-08T07:00:36.146954,100.0,3954,16700,6270
2024-11-08T08:00:36.146660,100.0,3996,16700,6270
2024-11-08T09:00:36.150779,100.0,4006,16700,6270
2024-11-08T10:00:36.146695,100.0,3998,16700,6270
2024-11-08T11:00:36.146684,100.0,3990,16700,6270
2024-11-08T12:00:36.146686,100.0,4021,16700,6270
2024-11-08T13:00:36.146713,100.0,4001,16700,6270
2024-11-08T14:00:36.150734,100.0,4036,16700,6270
2024-11-08T15:00:36.146676,100.0,4024,16700,6270
2024-11-08T16:00:36.146676,100.0,3973,16700,6270
2024-11-08T17:00:36.146669,100.0,3995,16700,6270
2024-11-08T18:00:36.146711,100.0,3996,16700,6270
2024-11-08T19:00:36.146718,100.0,3946,16700,6270
2024-11-08T20:00:36.147063,100.0,3964,16700,6270
2024-11-08T21:00:36.147275,100.0,3963,16700,6270
2024-11-08T22:00:36.146955,100.0,3956,16700,6270
2024-11-08T23:00:36.146701,100.0,3973,16700,6270
2024-11-09T00:00:36.146695,100.0,4009,16700,6270
2024-11-09T01:00:36.146370,100.0,4016,16700,6270
2024-11-09T02:00:36.146669,100.0,3985,16700,6270
2024-11-09T03:00:36.150431,100.0,4002,16700,6270
2024-11-09T04:00:36.146746,100.0,3980,16700,6270
2024-11-09T05:00:36.146773,100.0,3983,16700,6270
2024-11-09T06:00:36.146691,100.0,3984,16700,6270
2024-11-09T07:00:36.150432,100.0,4022,16700,6270
2024-11-09T08:00:36.114681,100.0,4029,16700,6270
2024-11-09T09:00:36.146678,100.0,4021,16700,6270
2024-11-09T10:00:36.146675,100.0,4043,16700,6270
2024-11-09T11:00:36.154807,100.0,4081,16700,6270
2024-11-09T12:00:36.146697,100.0,4120,16700,6270
2024-11-09T13:00:36.146708,100.0,4181,16700,6270
2024-11-09T14:00:36.146690,100.0,4186,16700,6270
2024-11-09T15:00:36.146731,100.0,4204,16700,6270
2024-11-09T16:00:36.146701,100.0,4202,16700,6270
2024-11-09T17:00:36.178720,100.0,4215,16700,6270
2024-11-09T18:00:36.146701,100.0,4252,16700,6270
2024-11-09T19:00:36.178642,100.0,4263,16700,6270
2024-11-09T20:00:36.178859,100.0,4284,16700,6270
2024-11-09T21:00:36.146697,100.0,4305,16700,6270
2024-11-09T22:00:36.146667,100.0,4325,16700,6270
2024-11-09T23:00:36.178694,100.0,4274,16700,6270
2024-11-10T00:00:36.178690,100.0,4286,16700,6270
2024-11-10T01:00:36.214663,100.0,4306,16700,6270
2024-11-10T02:00:36.150723,100.0,4302,16700,6270
2024-11-10T03:00:36.146705,100.0,4290,16700,6270
2024-11-10T04:00:36.146719,100.0,4304,16700,6270
2024-11-10T05:00:36.178700,100.0,4307,16700,6270
2024-11-10T06:00:36.146425,100.0,4322,16700,6270
2024-11-10T07:00:36.150749,100.0,4304,16700,6270
2024-11-10T08:00:36.178870,100.0,4314,16700,6270
2024-11-10T09:00:36.146701,100.0,4311,16700,6270
2024-11-10T10:00:36.178665,100.0,4349,16700,6270
2024-11-10T11:00:36.154472,100.0,4420,16700,6270
2024-11-10T12:00:36.150680,100.0,4477,16700,6270
2024-11-10T13:00:36.178672,100.0,4516,16700,6270
2024-11-10T14:00:36.178701,100.0,4569,16700,6270
2024-11-10T15:00:36.178701,100.0,4569,16700,6270
2024-11-10T16:00:36.146653,100.0,4539,16700,6270
2024-11-10T17:00:36.178727,100.0,4540,16700,6270
2024-11-10T18:00:36.146696,100.0,4527,16700,6270
2024-11-10T19:00:36.146661,100.0,4534,16700,6270
2024-11-10T20:00:36.178688,100.0,4546,16700,6270
2024-11-10T21:00:36.150456,100.0,4538,16700,6270
2024-11-10T22:00:36.146743,100.0,4486,16700,6270
2024-11-10T23:00:36.179446,100.0,4417,16700,6270
2024-11-11T00:00:05.010728,100.0,4390,16700,6270
2024-11-11T01:00:36.146688,100.0,4419,16700,6270
2024-11-11T02:00:36.178711,100.0,4440,16700,6270
2024-11-11T03:00:36.146389,100.0,4454,16700,6270
2024-11-11T04:00:36.178818,100.0,4487,16700,6270
2024-11-11T05:00:36.178673,100.0,4502,16700,6270
2024-11-11T06:00:36.146727,100.0,4583,16700,6270
2024-11-11T07:00:36.146458,100.0,4616,16700,6270
2024-11-11T08:00:36.146714,100.0,4609,16700,6270
2024-11-11T09:00:36.178712,100.0,4625,16700,6270
2024-11-11T10:00:36.146664,100.0,4783,16700,6270
2024-11-11T11:00:36.150434,100.0,5084,16700,6270
2024-11-11T12:00:36.178701,100.0,5223,16700,6270
2024-11-11T13:00:36.178749,100.0,5560,16700,6270
2024-11-11T14:00:36.146698,100.0,5144,16700,6270
2024-11-11T15:00:36.179451,100.0,4880,16700,6270
2024-11-11T16:00:36.178710,100.0,4881,16700,6270
2024-11-11T17:00:36.178761,100.0,4760,16700,6270
2024-11-11T18:00:36.146728,100.0,4676,16700,6270
2024-11-11T19:00:36.186421,100.0,4637,16700,6270
2024-11-11T20:00:36.178882,100.0,4591,16700,6270
2024-11-11T21:00:36.178724,100.0,4578,16700,6270
2024-11-11T22:00:36.178728,100.0,4558,16700,6270
2024-11-11T23:00:36.178672,100.0,4574,16700,6270
2024-11-12T00:00:36.146724,100.0,4554,16700,6270
