date,mean_gray_value,timezone
2024-06-04T10:28:00,36.81158955891927,AMS
2024-06-04T10:29:00,36.76948547363281,AMS
2024-06-04T10:30:00,36.73870340983073,AMS
2024-06-04T10:31:00,36.983272552490234,AMS
2024-06-04T10:32:00,36.97019704182943,AMS
2024-06-04T10:33:00,36.75290552775065,AMS
2024-06-04T10:34:00,36.724981943766274,AMS
2024-06-04T10:35:00,36.96979522705078,AMS
2024-06-04T10:36:00,36.7657101949056,AMS
2024-06-04T10:37:00,37.00254567464193,AMS
2024-06-04T10:38:00,36.75480270385742,AMS
2024-06-04T10:39:00,36.78465143839518,AMS
2024-06-04T10:40:00,36.78121693929037,AMS
2024-06-04T10:41:00,37.00781377156576,AMS
2024-06-04T10:42:00,36.77251307169596,AMS
2024-06-04T10:43:00,36.75639216105143,AMS
2024-06-04T10:44:00,36.963602701822914,AMS
2024-06-04T10:45:00,36.730875651041664,AMS
2024-06-04T10:46:00,36.718648274739586,AMS
2024-06-04T10:47:00,36.95206197102865,AMS
2024-06-04T10:48:00,36.95245361328125,AMS
2024-06-04T10:49:00,36.97749710083008,AMS
2024-06-04T10:50:00,36.97295252482096,AMS
2024-06-04T10:51:00,36.989271799723305,AMS
2024-06-04T10:52:00,36.73867162068685,AMS
2024-06-04T10:53:00,36.95820236206055,AMS
2024-06-04T10:54:00,36.70887883504232,AMS
2024-06-04T10:55:00,36.9242909749349,AMS
2024-06-04T10:56:00,36.71142705281576,AMS
2024-06-04T10:57:00,36.92934036254883,AMS
2024-06-04T10:58:00,36.71032206217448,AMS
2024-06-04T10:59:00,36.67811075846354,AMS
2024-06-04T11:00:00,36.70233408610026,AMS
2024-06-04T11:01:00,36.779988606770836,AMS
2024-06-04T11:02:00,36.78327433268229,AMS
2024-06-04T11:03:00,36.77776972452799,AMS
2024-06-04T11:04:00,36.96372985839844,AMS
2024-06-04T11:05:00,36.96738052368164,AMS
2024-06-04T11:06:00,36.996865590413414,AMS
2024-06-04T11:07:00,36.804931640625,AMS
2024-06-04T11:08:00,36.71976979573568,AMS
2024-06-04T11:09:00,36.93539555867513,AMS
2024-06-04T11:11:00,36.737962086995445,AMS
2024-06-04T11:12:00,36.74615224202474,AMS
2024-06-04T11:13:00,36.96123377482096,AMS
2024-06-04T11:14:00,36.76947530110677,AMS
2024-06-04T11:15:00,36.958441416422524,AMS
2024-06-04T11:16:00,36.952222188313804,AMS
2024-06-04T11:17:00,36.73322041829427,AMS
2024-06-04T11:18:00,36.93266296386719,AMS
2024-06-04T11:19:00,36.97359085083008,AMS
2024-06-04T11:20:00,36.93354034423828,AMS
2024-06-04T11:21:00,36.91809336344401,AMS
2024-06-04T11:22:00,36.686058044433594,AMS
2024-06-04T11:23:00,36.71252568562826,AMS
2024-06-04T11:24:00,36.915350596110024,AMS
2024-06-04T11:25:00,36.722267150878906,AMS
2024-06-04T11:26:00,36.92639668782552,AMS
2024-06-04T11:27:00,36.92516326904297,AMS
2024-06-04T11:28:00,36.93150965372721,AMS
2024-06-04T11:29:00,36.72627512613932,AMS
2024-06-04T11:30:00,36.7612673441569,AMS
2024-06-04T11:31:00,36.742715199788414,AMS
2024-06-04T11:32:00,36.708380381266274,AMS
2024-06-04T11:33:00,36.951768239339195,AMS
2024-06-04T11:34:00,36.96359888712565,AMS
2024-06-04T11:35:00,36.890326182047524,AMS
2024-06-04T11:36:00,36.70526250203451,AMS
2024-06-04T11:37:00,36.96937942504883,AMS
2024-06-04T11:38:00,36.95535786946615,AMS
2024-06-04T11:39:00,36.95241038004557,AMS
2024-06-04T11:40:00,36.703173319498696,AMS
2024-06-04T11:41:00,36.72666676839193,AMS
2024-06-04T11:42:00,36.74999872843424,AMS
2024-06-04T11:43:00,36.74035771687826,AMS
2024-06-04T11:44:00,36.990804036458336,AMS
2024-06-04T11:45:00,36.7581901550293,AMS
2024-06-04T11:46:00,37.043383280436196,AMS
2024-06-04T11:47:00,37.04625574747721,AMS
2024-06-04T11:48:00,36.818895975748696,AMS
2024-06-04T11:49:00,37.03901163736979,AMS
2024-06-04T11:50:00,36.80143356323242,AMS
2024-06-04T11:51:00,36.84365463256836,AMS
2024-06-04T11:52:00,36.80285898844401,AMS
2024-06-04T11:53:00,36.81478754679362,AMS
2024-06-04T11:54:00,37.05873489379883,AMS
2024-06-04T11:55:00,36.79098892211914,AMS
2024-06-04T11:56:00,37.0516611735026,AMS
2024-06-04T11:57:00,37.05766169230143,AMS
2024-06-04T11:58:00,37.05017217000326,AMS
2024-06-04T11:59:00,37.03664016723633,AMS
2024-06-04T12:01:00,37.073506673177086,AMS
2024-06-04T12:02:00,37.06673685709635,AMS
2024-06-04T12:03:00,37.06624094645182,AMS
2024-06-04T12:04:00,37.098514556884766,AMS
2024-06-04T12:05:00,37.12510553995768,AMS
2024-06-04T12:06:00,37.111656188964844,AMS
2024-06-04T12:07:00,37.07937494913737,AMS
2024-06-04T12:08:00,37.09021886189779,AMS
2024-06-04T12:09:00,37.13829040527344,AMS
2024-06-04T12:10:00,36.845741271972656,AMS
2024-06-04T12:11:00,36.79199981689453,AMS
2024-06-04T12:12:00,37.054378509521484,AMS
2024-06-04T12:13:00,37.0962880452474,AMS
2024-06-04T12:14:00,36.81264623006185,AMS
2024-06-04T12:15:00,37.09239705403646,AMS
2024-06-04T12:16:00,37.107635498046875,AMS
2024-06-04T12:17:00,36.82436879475912,AMS
2024-06-04T12:18:00,37.101067860921226,AMS
2024-06-04T12:19:00,36.84530893961588,AMS
2024-06-04T12:20:00,36.85041046142578,AMS
2024-06-04T12:21:00,37.129782358805336,AMS
2024-06-04T12:22:00,37.105874379475914,AMS
2024-06-04T12:23:00,36.87243779500326,AMS
2024-06-04T12:24:00,37.070526123046875,AMS
2024-06-04T12:25:00,36.840493520100914,AMS
2024-06-04T12:26:00,36.774908701578774,AMS
2024-06-04T12:27:00,37.08681996663412,AMS
2024-06-04T12:28:00,37.06335576375326,AMS
2024-06-04T12:29:00,36.81263987223307,AMS
2024-06-04T12:30:00,36.8079465230306,AMS
2024-06-04T12:31:00,36.797865549723305,AMS
2024-06-04T12:32:00,36.977280934651695,AMS
2024-06-04T12:33:00,36.964359283447266,AMS
2024-06-04T12:34:00,36.98497645060221,AMS
2024-06-04T12:35:00,36.790748596191406,AMS
2024-06-04T12:36:00,36.831626892089844,AMS
2024-06-04T12:37:00,37.04531733194987,AMS
2024-06-04T12:38:00,37.09032694498698,AMS
2024-06-04T12:39:00,36.83155822753906,AMS
2024-06-04T12:40:00,37.05669911702474,AMS
2024-06-04T12:41:00,36.771645863850914,AMS
2024-06-04T12:42:00,37.02434158325195,AMS
2024-06-04T12:43:00,36.75824864705404,AMS
2024-06-04T12:44:00,36.76071294148763,AMS
2024-06-04T12:45:00,36.78992462158203,AMS
2024-06-04T12:46:00,36.80999247233073,AMS
2024-06-04T12:47:00,37.055816650390625,AMS
2024-06-04T12:48:00,37.05511474609375,AMS
2024-06-04T12:49:00,36.82123311360677,AMS
2024-06-04T12:50:00,37.07619984944662,AMS
2024-06-04T12:51:00,37.076613108317055,AMS
2024-06-04T12:53:00,36.8585573832194,AMS
2024-06-04T12:54:00,36.880855560302734,AMS
2024-06-04T12:55:00,37.115709940592446,AMS
2024-06-04T12:56:00,37.05527114868164,AMS
2024-06-04T12:57:00,37.05810419718424,AMS
2024-06-04T12:58:00,37.06725947062174,AMS
2024-06-04T12:59:00,37.04843393961588,AMS
2024-06-04T13:00:00,36.80780919392904,AMS
2024-06-04T13:01:00,37.04944737752279,AMS
2024-06-04T13:02:00,37.070465087890625,AMS
2024-06-04T13:03:00,36.79185104370117,AMS
2024-06-04T13:04:00,36.99469757080078,AMS
2024-06-04T13:05:00,36.68568547566732,AMS
2024-06-04T13:06:00,36.96489461263021,AMS
2024-06-04T13:07:00,36.954182942708336,AMS
2024-06-04T13:08:00,37.03469721476237,AMS
2024-06-04T13:09:00,36.955519358317055,AMS
2024-06-04T13:10:00,36.72618103027344,AMS
2024-06-04T13:11:00,37.07897440592448,AMS
2024-06-04T13:12:00,37.129441579182945,AMS
2024-06-04T13:13:00,37.182081858317055,AMS
2024-06-04T13:14:00,37.20280075073242,AMS
2024-06-04T13:15:00,37.28676223754883,AMS
2024-06-04T13:16:00,37.30634307861328,AMS
2024-06-04T13:17:00,36.983411153157554,AMS
2024-06-04T13:18:00,37.20362345377604,AMS
2024-06-04T13:19:00,37.2063357035319,AMS
2024-06-04T13:20:00,36.84704462687174,AMS
2024-06-04T13:21:00,37.1021359761556,AMS
2024-06-04T13:22:00,37.17172114054362,AMS
2024-06-04T13:23:00,37.16903813680013,AMS
2024-06-04T13:24:00,37.113075256347656,AMS
2024-06-04T13:25:00,37.16537094116211,AMS
2024-06-04T13:26:00,36.89601262410482,AMS
2024-06-04T13:27:00,36.9189821879069,AMS
2024-06-04T13:28:00,37.21909713745117,AMS
2024-06-04T13:29:00,37.20929082234701,AMS
2024-06-04T13:30:00,36.87408320109049,AMS
2024-06-04T13:31:00,36.89336268107096,AMS
2024-06-04T13:32:00,37.157396952311196,AMS
2024-06-04T13:33:00,36.87647501627604,AMS
2024-06-04T13:34:00,37.07401657104492,AMS
2024-06-04T13:35:00,36.81037902832031,AMS
2024-06-04T13:36:00,37.080020904541016,AMS
2024-06-04T13:37:00,37.154239654541016,AMS
2024-06-04T13:38:00,36.834739685058594,AMS
2024-06-04T13:39:00,36.83374532063802,AMS
2024-06-04T13:40:00,36.863641103108726,AMS
2024-06-04T13:41:00,37.083394368489586,AMS
2024-06-04T13:43:00,36.81922276814779,AMS
2024-06-04T13:44:00,37.097984313964844,AMS
2024-06-04T13:45:00,36.822583516438804,AMS
2024-06-04T13:46:00,37.146724700927734,AMS
2024-06-04T13:47:00,36.90029652913412,AMS
2024-06-04T13:48:00,36.864261627197266,AMS
2024-06-04T13:49:00,36.7898915608724,AMS
2024-06-04T13:50:00,37.03633117675781,AMS
2024-06-04T13:51:00,36.9895388285319,AMS
2024-06-04T13:52:00,36.75156911214193,AMS
2024-06-04T13:53:00,36.729729970296226,AMS
2024-06-04T13:54:00,37.00853729248047,AMS
2024-06-04T13:55:00,36.98858133951823,AMS
2024-06-04T13:56:00,36.709693908691406,AMS
2024-06-04T13:57:00,36.94992192586263,AMS
2024-06-04T13:58:00,36.6640993754069,AMS
2024-06-04T13:59:00,36.68880971272787,AMS
2024-06-04T14:00:00,36.94433085123698,AMS
2024-06-04T14:01:00,36.67596308390299,AMS
2024-06-04T14:02:00,36.68995793660482,AMS
2024-06-04T14:03:00,36.89471689860026,AMS
2024-06-04T14:04:00,36.92664464314779,AMS
2024-06-04T14:05:00,36.92953109741211,AMS
2024-06-04T14:06:00,36.85310745239258,AMS
2024-06-04T14:07:00,36.876749674479164,AMS
2024-06-04T14:08:00,36.853345235188804,AMS
2024-06-04T14:09:00,36.918646494547524,AMS
2024-06-04T14:10:00,36.90350341796875,AMS
2024-06-04T14:11:00,36.65155156453451,AMS
2024-06-04T14:12:00,36.92520014444987,AMS
2024-06-04T14:13:00,36.932847340901695,AMS
2024-06-04T14:14:00,36.705546061197914,AMS
2024-06-04T14:15:00,36.67880376180013,AMS
2024-06-04T14:16:00,36.70417785644531,AMS
2024-06-04T14:17:00,36.98307418823242,AMS
2024-06-04T14:18:00,36.69689814249674,AMS
2024-06-04T14:19:00,36.97589619954427,AMS
2024-06-04T14:20:00,36.965301513671875,AMS
2024-06-04T14:21:00,36.70320383707682,AMS
2024-06-04T14:22:00,36.7247683207194,AMS
2024-06-04T14:23:00,36.71792729695638,AMS
2024-06-04T14:24:00,36.72877756754557,AMS
2024-06-04T14:25:00,36.734361012776695,AMS
2024-06-04T14:26:00,36.98552322387695,AMS
2024-06-04T14:27:00,37.03663762410482,AMS
2024-06-04T14:28:00,36.78231557210287,AMS
2024-06-04T14:29:00,37.04977035522461,AMS
2024-06-04T14:30:00,36.762213389078774,AMS
2024-06-04T14:31:00,37.012752532958984,AMS
2024-06-04T14:33:00,37.009454091389976,AMS
2024-06-04T14:34:00,36.75126647949219,AMS
2024-06-04T14:35:00,36.77901077270508,AMS
2024-06-04T14:36:00,37.073736826578774,AMS
2024-06-04T14:37:00,36.75296274820963,AMS
2024-06-04T14:38:00,37.052008310953774,AMS
2024-06-04T14:39:00,37.049659729003906,AMS
2024-06-04T14:40:00,36.75773493448893,AMS
2024-06-04T14:41:00,36.749794006347656,AMS
2024-06-04T14:42:00,37.026312510172524,AMS
2024-06-04T14:43:00,37.044593811035156,AMS
2024-06-04T14:44:00,36.7486203511556,AMS
2024-06-04T14:45:00,37.0489756266276,AMS
2024-06-04T14:46:00,37.100830078125,AMS
2024-06-04T14:47:00,37.11787668863932,AMS
2024-06-04T14:48:00,36.84231821695963,AMS
2024-06-04T14:49:00,37.1226806640625,AMS
2024-06-04T14:50:00,36.84262339274088,AMS
2024-06-04T14:51:00,37.141387939453125,AMS
2024-06-04T14:52:00,36.867296854654946,AMS
2024-06-04T14:53:00,37.123846689860024,AMS
2024-06-04T14:54:00,37.07193501790365,AMS
2024-06-04T14:55:00,36.99822998046875,AMS
2024-06-04T14:56:00,36.73101298014323,AMS
2024-06-04T14:57:00,36.899216969807945,AMS
2024-06-04T14:58:00,42.367462158203125,AMS
2024-06-04T14:59:00,36.91889572143555,AMS
2024-06-04T15:00:00,36.61793645222982,AMS
2024-06-04T15:01:00,36.624507904052734,AMS
2024-06-04T15:02:00,36.56703313191732,AMS
2024-06-04T15:03:00,36.61587397257487,AMS
2024-06-04T15:04:00,36.631028493245445,AMS
2024-06-04T15:05:00,36.70830281575521,AMS
2024-06-04T15:06:00,36.691567738850914,AMS
2024-06-04T15:07:00,36.70863596598307,AMS
2024-06-04T15:08:00,36.719356536865234,AMS
2024-06-04T15:09:00,36.737037658691406,AMS
2024-06-04T15:10:00,36.98178482055664,AMS
2024-06-04T15:11:00,36.966033935546875,AMS
2024-06-04T15:12:00,36.918740590413414,AMS
2024-06-04T15:13:00,36.913430531819664,AMS
2024-06-04T15:14:00,36.947540283203125,AMS
2024-06-04T15:15:00,36.94731012980143,AMS
2024-06-04T15:16:00,36.95627466837565,AMS
2024-06-04T15:17:00,36.97999064127604,AMS
2024-06-04T15:18:00,36.99180221557617,AMS
2024-06-04T15:19:00,36.94654846191406,AMS
2024-06-04T15:20:00,36.94139099121094,AMS
2024-06-04T15:21:00,36.95158004760742,AMS
2024-06-04T15:23:00,36.673807779947914,AMS
2024-06-04T15:24:00,36.952178955078125,AMS
2024-06-04T15:25:00,36.710898081461586,AMS
2024-06-04T15:26:00,36.97773996988932,AMS
2024-06-04T15:27:00,36.764668782552086,AMS
2024-06-04T15:28:00,37.073692321777344,AMS
2024-06-04T15:29:00,36.80191421508789,AMS
2024-06-04T15:30:00,37.06725819905599,AMS
2024-06-04T15:31:00,36.98684056599935,AMS
2024-06-04T15:32:00,37.00773366292318,AMS
2024-06-04T15:33:00,36.91510264078776,AMS
2024-06-04T15:34:00,36.64839172363281,AMS
2024-06-04T15:35:00,36.860392252604164,AMS
2024-06-04T15:36:00,36.67126592000326,AMS
2024-06-04T15:37:00,36.8698361714681,AMS
2024-06-04T15:38:00,36.87964884440104,AMS
2024-06-04T15:39:00,36.65805180867513,AMS
2024-06-04T15:40:00,36.628342946370445,AMS
2024-06-04T15:41:00,36.89884948730469,AMS
2024-06-04T15:42:00,36.617984771728516,AMS
2024-06-04T15:43:00,36.62048212687174,AMS
2024-06-04T15:44:00,36.56569798787435,AMS
2024-06-04T15:45:00,36.8344472249349,AMS
2024-06-04T15:46:00,36.624149322509766,AMS
2024-06-04T15:47:00,36.54399617513021,AMS
2024-06-04T15:48:00,36.84907913208008,AMS
2024-06-04T15:49:00,36.55453236897787,AMS
2024-06-04T15:50:00,36.54857889811198,AMS
2024-06-04T15:51:00,36.534912109375,AMS
2024-06-04T15:52:00,36.792381286621094,AMS
2024-06-04T15:53:00,36.78622690836588,AMS
2024-06-04T15:54:00,36.497552235921226,AMS
2024-06-04T15:55:00,36.74212646484375,AMS
2024-06-04T15:56:00,36.52085622151693,AMS
2024-06-04T15:57:00,36.52932484944662,AMS
2024-06-04T15:58:00,36.531436920166016,AMS
2024-06-04T15:59:00,36.77056884765625,AMS
2024-06-04T16:00:00,36.51645533243815,AMS
2024-06-04T16:01:00,36.69174321492513,AMS
2024-06-04T16:02:00,36.464280446370445,AMS
2024-06-04T16:03:00,36.461570739746094,AMS
2024-06-04T16:04:00,36.46257781982422,AMS
2024-06-04T16:05:00,36.466251373291016,AMS
2024-06-04T16:06:00,36.4420280456543,AMS
2024-06-04T16:07:00,36.66752370198568,AMS
2024-06-04T16:08:00,36.70916620890299,AMS
2024-06-04T16:09:00,36.45846684773763,AMS
2024-06-04T16:10:00,36.4981320699056,AMS
2024-06-04T16:12:00,36.75355784098307,AMS
2024-06-04T16:13:00,36.72053782145182,AMS
2024-06-04T16:14:00,36.777853647867836,AMS
2024-06-04T16:15:00,36.71320724487305,AMS
2024-06-04T16:16:00,36.74944814046224,AMS
2024-06-04T16:17:00,36.701620737711586,AMS
2024-06-04T16:18:00,36.468432108561196,AMS
2024-06-04T16:19:00,36.45022201538086,AMS
2024-06-04T16:20:00,36.463462829589844,AMS
2024-06-04T16:21:00,36.72220230102539,AMS
2024-06-04T16:22:00,36.42840703328451,AMS
2024-06-04T16:23:00,36.37530644734701,AMS
2024-06-04T16:24:00,36.65687561035156,AMS
2024-06-04T16:25:00,36.36320368448893,AMS
2024-06-04T16:26:00,36.371925354003906,AMS
2024-06-04T16:27:00,36.378125508626304,AMS
2024-06-04T16:28:00,36.6322873433431,AMS
2024-06-04T16:29:00,36.62786865234375,AMS
2024-06-04T16:30:00,36.35719553629557,AMS
2024-06-04T16:31:00,36.56015650431315,AMS
2024-06-04T16:32:00,36.56287511189779,AMS
2024-06-04T16:33:00,36.2897580464681,AMS
2024-06-04T16:34:00,36.523354848225914,AMS
2024-06-04T16:35:00,36.293314615885414,AMS
2024-06-04T16:36:00,41.72999954223633,AMS
2024-06-04T16:37:00,41.94465891520182,AMS
2024-06-04T16:38:00,36.25974655151367,AMS
2024-06-04T16:39:00,36.24518839518229,AMS
2024-06-04T16:40:00,36.49511591593424,AMS
2024-06-04T16:41:00,36.24809137980143,AMS
2024-06-04T16:42:00,36.48287455240885,AMS
2024-06-04T16:43:00,36.50967534383138,AMS
2024-06-04T16:44:00,36.56248982747396,AMS
2024-06-04T16:45:00,36.55940628051758,AMS
2024-06-04T16:46:00,36.27782948811849,AMS
2024-06-04T16:47:00,36.536965688069664,AMS
2024-06-04T16:48:00,36.55447514851888,AMS
2024-06-04T16:49:00,36.55860900878906,AMS
2024-06-04T16:50:00,36.27880732218424,AMS
2024-06-04T16:51:00,36.551133473714195,AMS
2024-06-04T16:52:00,36.54948933919271,AMS
2024-06-04T16:53:00,36.4688351949056,AMS
2024-06-04T16:54:00,36.43840789794922,AMS
2024-06-04T16:55:00,36.187939961751304,AMS
2024-06-04T16:56:00,36.21844482421875,AMS
2024-06-04T16:57:00,36.21818288167318,AMS
2024-06-04T16:58:00,36.19965616861979,AMS
2024-06-04T16:59:00,36.442395528157554,AMS
2024-06-04T17:00:00,36.41854476928711,AMS
2024-06-04T17:02:00,36.42573038736979,AMS
2024-06-04T17:03:00,36.16499455769857,AMS
2024-06-04T17:04:00,36.18675867716471,AMS
2024-06-04T17:05:00,36.18942006429037,AMS
2024-06-04T17:06:00,36.4493776957194,AMS
2024-06-04T17:07:00,36.46283849080404,AMS
2024-06-04T17:08:00,36.167161305745445,AMS
2024-06-04T17:09:00,36.187079111735024,AMS
2024-06-04T17:10:00,36.412732442220054,AMS
2024-06-04T17:11:00,36.16811879475912,AMS
2024-06-04T17:12:00,36.368578592936196,AMS
2024-06-04T17:13:00,36.393182118733726,AMS
2024-06-04T17:14:00,36.388373057047524,AMS
2024-06-04T17:15:00,36.40357971191406,AMS
2024-06-04T17:16:00,36.15488942464193,AMS
2024-06-04T17:17:00,36.13016255696615,AMS
2024-06-04T17:18:00,36.35490290323893,AMS
2024-06-04T17:19:00,36.12239201863607,AMS
2024-06-04T17:20:00,36.37898635864258,AMS
2024-06-04T17:21:00,36.108821868896484,AMS
2024-06-04T17:22:00,36.36149470011393,AMS
2024-06-04T17:23:00,36.343448638916016,AMS
2024-06-04T17:24:00,36.344197591145836,AMS
2024-06-04T17:25:00,36.12022399902344,AMS
2024-06-04T17:26:00,36.12881596883138,AMS
2024-06-04T17:27:00,36.34809366861979,AMS
2024-06-04T17:28:00,36.32441329956055,AMS
2024-06-04T17:29:00,36.28496297200521,AMS
2024-06-04T17:30:00,36.27790069580078,AMS
2024-06-04T17:31:00,36.26413345336914,AMS
2024-06-04T17:32:00,36.28539911905924,AMS
2024-06-04T17:33:00,36.21455764770508,AMS
2024-06-04T17:34:00,35.975485483805336,AMS
2024-06-04T17:35:00,36.172200520833336,AMS
2024-06-04T17:36:00,35.928297678629555,AMS
2024-06-04T17:37:00,36.1866200764974,AMS
2024-06-04T17:38:00,35.93921788533529,AMS
2024-06-04T17:39:00,36.155548095703125,AMS
2024-06-04T17:40:00,36.147928873697914,AMS
2024-06-04T17:41:00,35.90442021687826,AMS
2024-06-04T17:42:00,35.91443761189779,AMS
2024-06-04T17:43:00,36.10121154785156,AMS
2024-06-04T17:44:00,36.09154510498047,AMS
2024-06-04T17:45:00,36.089063008626304,AMS
2024-06-04T17:46:00,36.06576283772787,AMS
2024-06-04T17:47:00,36.11452102661133,AMS
2024-06-04T17:48:00,35.84451675415039,AMS
2024-06-04T17:49:00,36.07463455200195,AMS
2024-06-04T17:50:00,35.85001118977865,AMS
2024-06-04T17:51:00,36.103431701660156,AMS
2024-06-04T17:52:00,35.89952087402344,AMS
2024-06-04T17:54:00,35.860949198404946,AMS
2024-06-04T17:55:00,36.09239705403646,AMS
2024-06-04T17:56:00,36.09023666381836,AMS
2024-06-04T17:57:00,35.8802235921224,AMS
2024-06-04T17:58:00,36.100494384765625,AMS
2024-06-04T17:59:00,35.841617584228516,AMS
2024-06-04T18:00:00,36.07638168334961,AMS
2024-06-04T18:01:00,36.06805292765299,AMS
2024-06-04T18:02:00,35.85416920979818,AMS
2024-06-04T18:03:00,36.05848693847656,AMS
2024-06-04T18:04:00,36.02820714314779,AMS
2024-06-04T18:05:00,36.042547861735024,AMS
2024-06-04T18:06:00,35.78789774576823,AMS
2024-06-04T18:07:00,36.024672190348305,AMS
2024-06-04T18:08:00,35.76713562011719,AMS
2024-06-04T18:09:00,35.73012034098307,AMS
2024-06-04T18:10:00,35.71228790283203,AMS
2024-06-04T18:11:00,35.67832056681315,AMS
2024-06-04T18:12:00,35.68280792236328,AMS
2024-06-04T18:13:00,35.697210947672524,AMS
2024-06-04T18:14:00,35.91523869832357,AMS
2024-06-04T18:15:00,35.734091440836586,AMS
2024-06-04T18:16:00,35.74763615926107,AMS
2024-06-04T18:17:00,35.97636922200521,AMS
2024-06-04T18:18:00,35.716270446777344,AMS
2024-06-04T18:19:00,35.73616409301758,AMS
2024-06-04T18:20:00,35.97703552246094,AMS
2024-06-04T18:21:00,35.994703928629555,AMS
2024-06-04T18:22:00,36.00182851155599,AMS
2024-06-04T18:23:00,35.80542755126953,AMS
2024-06-04T18:24:00,35.75185012817383,AMS
2024-06-04T18:25:00,35.993377685546875,AMS
2024-06-04T18:26:00,35.76129404703776,AMS
2024-06-04T18:27:00,35.773399353027344,AMS
2024-06-04T18:28:00,35.97002919514974,AMS
2024-06-04T18:29:00,35.97301228841146,AMS
2024-06-04T18:30:00,35.70830790201823,AMS
2024-06-04T18:31:00,35.71540451049805,AMS
2024-06-04T18:32:00,35.9668935139974,AMS
2024-06-04T18:33:00,35.74446233113607,AMS
2024-06-04T18:34:00,35.95614115397135,AMS
2024-06-04T18:35:00,35.98494084676107,AMS
2024-06-04T18:36:00,36.00682067871094,AMS
2024-06-04T18:37:00,36.03475570678711,AMS
2024-06-04T18:38:00,35.806097666422524,AMS
2024-06-04T18:39:00,35.817054748535156,AMS
2024-06-04T18:40:00,35.803976694742836,AMS
2024-06-04T18:41:00,36.030049641927086,AMS
2024-06-04T18:42:00,36.03151321411133,AMS
2024-06-04T18:44:00,35.9962158203125,AMS
2024-06-04T18:45:00,35.7447509765625,AMS
2024-06-04T18:46:00,35.75503412882487,AMS
2024-06-04T18:47:00,35.9908332824707,AMS
2024-06-04T18:48:00,35.95650990804037,AMS
2024-06-04T18:49:00,35.74858093261719,AMS
2024-06-04T18:50:00,35.74563217163086,AMS
2024-06-04T18:51:00,35.77165603637695,AMS
2024-06-04T18:52:00,35.99129867553711,AMS
2024-06-04T18:53:00,35.758018493652344,AMS
2024-06-04T18:54:00,35.76472854614258,AMS
2024-06-04T18:55:00,35.76028823852539,AMS
2024-06-04T18:56:00,35.77218373616537,AMS
2024-06-04T18:57:00,35.786033630371094,AMS
2024-06-04T18:58:00,36.01679484049479,AMS
2024-06-04T18:59:00,35.999979654947914,AMS
2024-06-04T19:00:00,36.00985209147135,AMS
2024-06-04T19:01:00,36.00813547770182,AMS
2024-06-04T19:02:00,35.75428009033203,AMS
2024-06-04T19:03:00,35.7681630452474,AMS
2024-06-04T19:04:00,35.759368896484375,AMS
2024-06-04T19:05:00,35.7719612121582,AMS
2024-06-04T19:06:00,35.980936686197914,AMS
2024-06-04T19:07:00,35.73359044392904,AMS
2024-06-04T19:08:00,35.96009826660156,AMS
2024-06-04T19:09:00,35.78867212931315,AMS
2024-06-04T19:10:00,35.78793207804362,AMS
2024-06-04T19:11:00,35.8072395324707,AMS
2024-06-04T19:12:00,36.00164031982422,AMS
2024-06-04T19:13:00,35.987833658854164,AMS
2024-06-04T19:14:00,35.79715092976888,AMS
2024-06-04T19:15:00,35.985087076822914,AMS
2024-06-04T19:16:00,35.93574651082357,AMS
2024-06-04T19:17:00,35.70415751139323,AMS
2024-06-04T19:18:00,35.67713292439779,AMS
2024-06-04T19:19:00,35.851067860921226,AMS
2024-06-04T19:20:00,35.860886891682945,AMS
2024-06-04T19:21:00,35.886592864990234,AMS
2024-06-04T19:22:00,35.87161763509115,AMS
2024-06-04T19:23:00,35.65568415323893,AMS
2024-06-04T19:24:00,35.666028340657554,AMS
2024-06-04T19:25:00,35.65453592936198,AMS
2024-06-04T19:26:00,35.9120839436849,AMS
2024-06-04T19:27:00,35.890429178873696,AMS
2024-06-04T19:28:00,35.68740208943685,AMS
2024-06-04T19:29:00,35.710103352864586,AMS
2024-06-04T19:30:00,35.9767951965332,AMS
2024-06-04T19:31:00,35.809191385904946,AMS
2024-06-04T19:32:00,36.03168487548828,AMS
2024-06-04T19:34:00,35.74397404988607,AMS
2024-06-04T19:35:00,35.75772349039713,AMS
2024-06-04T19:36:00,35.96945826212565,AMS
2024-06-04T19:37:00,35.76980336507162,AMS
2024-06-04T19:38:00,35.977465311686196,AMS
2024-06-04T19:39:00,35.97556813557943,AMS
2024-06-04T19:40:00,35.947226206461586,AMS
2024-06-04T19:41:00,35.959573109944664,AMS
2024-06-04T19:42:00,35.93399175008138,AMS
2024-06-04T19:43:00,35.71461613972982,AMS
2024-06-04T19:44:00,35.701639811197914,AMS
2024-06-04T19:45:00,35.89149729410807,AMS
2024-06-04T19:46:00,35.64205805460612,AMS
2024-06-04T19:47:00,35.64054743448893,AMS
2024-06-04T19:48:00,35.865325927734375,AMS
2024-06-04T19:49:00,35.649033864339195,AMS
2024-06-04T19:50:00,35.850293477376304,AMS
2024-06-04T19:51:00,35.865020751953125,AMS
2024-06-04T19:52:00,35.63253911336263,AMS
2024-06-04T19:53:00,35.82706960042318,AMS
2024-06-04T19:54:00,35.826760609944664,AMS
2024-06-04T19:55:00,35.82120895385742,AMS
2024-06-04T19:56:00,35.81768671671549,AMS
2024-06-04T19:57:00,35.59740956624349,AMS
